,NumberofBuildings,NumberofFloors,PropertyGFAParking,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,LogSiteEnergyUseWN(kBtu),LogPropertyGFATotal,LogPropertyGFABuilding(s),LogLargestPropertyUseTypeGFA,LogGHGEmissionsIntensity,HasGas,HasSteam,Decennie,TotalPourcentGFAParking,TotalPourcentLargestProperty,TotalPourcent2ndLargestProperty,TotalPourcent3rdLargestProperty,TotalPourcentBuildings,BALLARD,Ballard,CENTRAL,Central,DELRIDGE,DELRIDGE NEIGHBORHOODS,DOWNTOWN,Delridge,EAST,GREATER DUWAMISH,LAKE UNION,MAGNOLIA / QUEEN ANNE,NORTH,NORTHEAST,NORTHWEST,North,Northwest,SOUTHEAST,SOUTHWEST,Distribution Center,Hospital,Hotel,K-12 School,Large Office,Low-Rise Multifamily,Medical Office,Mixed Use Property,Other,Refrigerated Warehouse,Retail Store,Senior Care Community,Small- and Mid-Sized Office,Supermarket / Grocery Store,Warehouse,Worship Facility,Adult Education,Automobile Dealership,Bank Branch,Courthouse,Data Center,Distribution Center,Financial Office,Fire Station,Fitness Center/Health Club/Gym,Food Service,Hospital (General Medical & Surgical),Hotel,K-12 School,Laboratory,Library,Lifestyle Center,Manufacturing/Industrial Plant,Medical Office,Movie Theater,Multifamily Housing,Museum,Non-Refrigerated Warehouse,Office,Other,Other - Education,Other - Entertainment/Public Assembly,Other - Lodging/Residential,Other - Mall,Other - Public Services,Other - Recreation,Other - Restaurant/Bar,Other - Services,Other - Utility,Other/Specialty Hospital,Parking,Performing Arts,"Personal Services (Health/Beauty, Dry Cleaning, etc)",Police Station,Pre-school/Daycare,Prison/Incarceration,Refrigerated Warehouse,"Repair Services (Vehicle, Shoe, Locksmith, etc)",Residence Hall/Dormitory,Residential Care Facility,Restaurant,Retail Store,Senior Care Community,Social/Meeting Hall,Strip Mall,Supermarket/Grocery Store,Urgent Care/Clinic/Other Outpatient,Wholesale Club/Supercenter,Worship Facility,
813,1.0,2,0,11497.0,,73.0,15.842093963108429,10.673225335257786,10.673225335257786,10.187951953831922,1.144222799920162,1,0,1950,0.0,61.551999629483824,26.62390292476206,,100.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,1.0,3,0,,,79.0,14.688502376118281,10.729437735508842,10.729437735508842,10.729437735508842,1.0647107369924282,1,0,1900,0.0,100.0,,,100.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
815,1.0,14,0,,,8.0,17.482165594112903,13.492752451298683,13.492752451298683,13.495306671216452,0.8153648132841945,1,0,2000,0.0,100.25574882482586,,,100.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
816,1.0,1,0,15212.0,,96.0,13.18390651842928,10.067432964124373,10.067432964124373,9.813508138916603,0.1484200051182733,0,0,1950,0.0,77.5740599270011,64.56158220864103,,100.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
817,1.0,4,0,10200.0,,73.0,13.788222798077731,10.26969194669099,10.26969194669099,9.23921933152656,0.1988508587451652,0,0,1990,0.0,35.68159755928443,35.36264041048398,,100.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,1.0,1,0,2728.0,,60.0,13.616442508134833,9.957123101702038,9.957123101702038,9.818691900831412,0.8458682675776092,1,0,1980,0.0,87.07170276290223,12.928297237097768,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,1.0,2,0,,,75.0,14.100049633873,10.727553340367766,10.727553340367766,10.727553340367766,0.19062035960864973,0,0,1910,0.0,100.0,,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
820,1.0,1,0,,,72.0,14.622558358459713,10.190957102406585,10.190957102406585,10.190957102406585,0.4637340162321401,0,0,1950,0.0,100.0,,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,1.0,1,0,6346.0,,44.0,13.78109469301771,10.244485248089557,10.244485248089557,9.988793309115229,0.5068176023684519,1,0,1970,0.0,77.43724667567375,22.562753324326245,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,1.0,1,0,,,53.0,12.844540295132633,10.463131911491967,10.463131911491967,10.463131911491967,0.07696104113612832,0,0,1960,0.0,100.0,,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,1.0,1,0,,,6.0,14.094972247963902,10.171642709679686,10.171642709679686,10.171642709679686,0.7030975114131134,1,0,1960,0.0,100.0,,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,1.0,2,0,,,73.0,13.953923547433172,10.085850775128717,10.085850775128717,10.085850775128717,0.2776317365982795,0,0,1960,0.0,100.0,,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,1.0,5,0,,,38.0,14.80862046906078,10.682697743861915,10.682697743861915,10.616682428399852,0.9858167945227653,1,0,1960,0.0,93.61150617057393,,,100.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,1.0,1,0,2500.0,,55.5,13.701952226290562,10.242848470041249,10.242848470041249,10.14960516741016,0.5068176023684519,1,0,1910,0.0,91.0968660968661,8.903133903133902,,100.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,1.0,2,0,,,85.0,15.5815896748643,10.845426537791479,10.845426537791479,10.845426537791479,1.6034198401085376,1,0,1950,0.0,100.0,,,100.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
828,1.0,1,0,0.0,,100.0,12.516000704534452,10.000977173813386,10.000977173813386,10.03884852046658,0.07696104113612832,0,0,1960,0.0,103.85993559214405,0.0,,100.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
829,1.0,1,0,,,3.0,15.132415786060266,10.360944044643913,10.360944044643913,10.360944044643913,1.451613827240533,1,0,1970,0.0,100.0,,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,1.0,1,0,,,63.0,13.826192119422968,10.471354916669316,10.471354916669316,10.471354916669316,0.5187937934151675,1,0,2000,0.0,100.0,,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,1.0,1,0,,,50.0,14.535189512478558,10.272323253821503,10.272323253821503,10.308985993422082,1.3270750014599193,1,0,1980,0.0,103.7344398340249,,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,1.0,1,0,,,60.0,13.523695456301803,10.00681099476803,10.00681099476803,10.00681099476803,0.9082585601768908,1,0,1970,0.0,100.0,,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,1.0,3,0,0.0,,38.0,15.158941649871267,10.594833111149445,10.594833111149445,10.585118677134826,0.4824261492442927,0,0,1970,0.0,99.0332356550705,0.0,,100.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,1.0,1,0,7290.0,,72.0,15.322634199112137,10.329114700468233,10.329114700468233,10.057109521191693,1.6937790608678513,1,0,1970,0.0,76.18425351192421,23.815746488075792,,100.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
835,1.0,2,6350,,,64.0,13.818502078900227,10.201033318424798,9.93212359907246,10.201033318424798,0.23111172096338664,0,0,1980,23.57965094689937,100.0,,,76.42034905310064,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,1.0,2,0,0.0,,76.0,14.938364300555419,10.56478280364689,10.56478280364689,11.083218892489029,0.8241754429663494,1,0,1960,0.0,167.9416698928894,0.0,,100.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,1.0,2,0,8116.0,3200.0,66.0,14.127190214945005,10.004960521466762,10.004960521466762,9.248502833070532,0.8064758658669484,1,0,1940,0.0,46.93020103907838,36.66591371131692,14.456742715156992,100.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,1.0,3,0,3312.0,,86.0,14.40750772126408,10.555265713985145,10.555265713985145,10.46501579627588,0.8754687373538999,1,0,1960,0.0,91.37005576111314,8.629944238886862,,100.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,1.0,2,0,,,64.0,14.19818517455224,10.421596587748377,10.421596587748377,10.421596587748377,0.9082585601768908,1,0,1980,0.0,100.0,,,100.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,1.0,1,0,0.0,,21.0,16.197089162263946,10.404444642103513,10.404444642103513,10.462617508188442,2.0592388343623163,1,0,1970,0.0,105.99000151492199,0.0,,100.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
841,1.0,1,0,10360.0,8509.0,72.0,13.499975072434518,9.950943493692423,9.950943493692423,10.064074617184076,0.2151113796169455,0,0,1980,0.0,111.97844642601689,49.401554527681085,40.575079872204476,100.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
842,1.0,3,0,3910.0,,73.0,13.7213302958125,10.082093883082601,10.082093883082601,9.90353755128617,0.48858001481867097,1,0,1920,0.0,83.6470096194061,16.352990380593894,,100.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,1.0,2,0,,,80.0,13.120180997745262,9.988104398256008,9.988104398256008,9.988104398256008,0.5877866649021191,1,0,1910,0.0,100.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
844,1.0,2,0,,,1.0,14.42056293392971,10.187199253484014,10.187199253484014,10.187199253484014,1.235471471385307,1,0,1900,0.0,100.0,,,100.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
845,1.0,2,0,,,49.0,11.665540122290118,9.910512817472881,9.910512817472881,9.910512817472881,0.039220713153281295,0,0,1950,0.0,100.0,,,100.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,1.0,2,0,6000.0,,82.0,15.749533331305782,10.567360390392079,10.567360390392079,10.567360390392079,1.8794650496471605,1,0,1990,0.0,100.0,15.446003346634058,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
847,1.0,1,0,0.0,,40.0,15.903910416336668,10.169422358105223,10.169422358105223,10.163811274974622,2.0360119837525,1,0,1950,0.0,99.4404415146405,0.0,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
848,1.0,1,0,,,98.0,14.173477354601868,10.146472946063877,10.146472946063877,10.146472946063877,1.1537315878891892,1,0,1960,0.0,100.0,,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,1.0,1,0,2596.0,,60.0,14.110916722661718,10.642945635959324,10.642945635959324,10.532762656501662,0.4700036292457356,1,0,1960,0.0,89.56677407805228,6.1964434896765725,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,1.0,2,0,,,73.5,14.76332301864738,10.936565268616524,10.936565268616524,10.936565268616524,0.6043159668533294,1,0,1950,0.0,100.0,,,100.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
851,1.0,3,0,,,97.0,14.30540856887506,10.475850322817688,10.475850322817688,10.475850322817688,0.9932517730102833,1,0,1920,0.0,100.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,1.0,1,0,,,8.0,16.07294586755489,10.282437554988537,10.282437554988537,10.282437554988537,2.096790180014449,1,0,1960,0.0,100.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
853,1.0,1,43035,0.0,,34.0,16.487812192363407,11.39755950582945,10.737895551594969,10.758647284406052,1.6714733033535532,1,0,2000,48.29803710312784,52.78610147806471,0.0,,51.70196289687216,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
854,1.0,1,0,4700.0,,72.0,14.238882625175478,10.373522431293592,10.373522431293592,10.304978105888882,0.883767540168595,1,0,1960,0.0,93.375,14.6875,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
855,1.0,2,0,9400.0,6900.0,66.0,13.92085567350352,10.346280557910271,10.346280557910271,9.605148899895818,0.8109302162163288,1,0,1910,0.0,47.655748233782916,30.18625561978163,22.15799614643545,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,1.0,3,0,9546.0,,3.0,15.00563886801527,10.632942554049004,10.632942554049004,10.371395236823,1.0612565021243408,1,0,1970,0.0,76.98538984521915,23.014610154780847,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,1.0,1,0,,,2.0,13.55979345210607,10.592651811785132,10.592651811785132,10.592651811785132,0.12221763272424921,0,0,1980,0.0,100.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,1.0,1,15576,3100.0,,72.0,14.311531988423114,10.328003371335093,9.61587214452889,9.61587214452889,0.8153648132841945,1,0,2000,50.941915227629515,49.058084772370485,10.138670852956567,,49.058084772370485,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,1.0,2,0,,,72.0,12.707761152694637,9.977156142461329,9.977156142461329,9.977156142461329,0.27002713721306015,1,0,1920,0.0,100.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
860,1.0,2,0,0.0,,72.0,13.925061133049711,10.308985993422082,10.308985993422082,10.159253170667593,0.3646431135879093,1,0,1920,0.0,86.09333333333333,0.0,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
861,1.0,2,0,,,72.0,15.46532150014903,10.311881700150172,10.311881700150172,10.327283617329016,0.7975071958841881,0,0,1940,0.0,101.55216538704424,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,1.0,1,0,,,92.0,13.72230956476122,10.607723030081495,10.607723030081495,10.607723030081495,0.5423242908253617,1,0,1970,0.0,100.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
863,1.0,1,0,,,53.0,13.954918524653953,10.064798252418377,10.064798252418377,10.064798252418377,0.4510756193602166,1,0,1990,0.0,100.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
864,1.0,1,0,,,82.0,14.237352087485556,10.017753298664472,10.017753298664472,10.046201654735302,0.883767540168595,1,0,1960,0.0,102.88581623550401,,,100.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
865,1.0,1,0,,,35.0,15.984164178312458,10.15979505022877,10.15979505022877,10.165390172000421,2.321406847234633,1,0,1960,0.0,100.56110208188221,,,100.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
866,1.0,3,0,9623.0,,73.0,13.986715659454491,10.18074042949737,10.18074042949737,9.727167947937808,0.2776317365982795,0,0,1990,0.0,63.53404827769146,36.46595172230854,,100.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,1.0,3,0,4000.0,,88.0,13.727793886858667,10.160452652325848,10.160452652325848,10.160452652325848,0.4574248470388754,1,0,1980,0.0,100.0,15.468502262268457,,100.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,1.0,1,0,5000.0,,1.0,14.480050359161355,10.150386692204734,10.150386692204734,9.933094897288786,0.8501509293696101,1,0,1970,0.0,80.46875,19.53125,,100.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,1.0,1,0,,,72.0,12.311589227359041,10.050613617426421,10.050613617426421,9.23024103368252,0.06765864847381481,0,0,1960,0.0,44.02434287194095,,,100.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,1.0,4,8399,8399.0,,89.0,14.073724877154426,10.640292702435536,10.415891929415332,10.415891929415332,0.1988508587451652,0,0,2000,20.100995596400537,79.89900440359946,20.100995596400537,,79.89900440359946,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,1.0,1,0,,,71.0,14.271648976643068,10.948786964973817,10.948786964973817,10.948786964973817,0.5068176023684519,1,0,1960,0.0,100.0,,,100.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,1.0,1,0,,,66.0,14.589700253915716,10.398519104003336,10.398519104003336,10.398519104003336,0.883767540168595,1,0,1980,0.0,100.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
873,1.0,2,0,,,80.0,13.442742526442817,9.90463689179265,9.90463689179265,9.941986851686737,0.20701416938432615,0,0,1960,0.0,103.80581360503446,,,100.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,1.0,2,0,17200.0,,89.0,13.308349254037207,10.505040141934996,10.505040141934996,9.810823867672708,0.3435897043900769,1,0,1960,0.0,49.945202476848046,47.12586991068004,,100.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,1.0,1,0,4101.0,,55.5,13.128766210449992,10.489800910432063,10.489800910432063,10.368667064416371,0.27002713721306015,1,0,1960,0.0,88.5912201635787,11.4087798364213,,100.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,1.0,4,5680,4968.0,,96.0,13.647145307280319,10.314039699692849,10.105325748023002,10.134003858179751,0.18232155679395465,1,0,2000,18.837888033961264,83.52348102945078,16.47651897054922,,81.16211196603874,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,1.0,4,0,,,71.0,13.49721368173087,10.015297227588134,10.015297227588134,9.981281579976148,0.20701416938432615,0,0,1970,0.0,96.6554884864744,,,100.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,1.0,4,0,,,82.0,13.782521671579447,10.314702763735975,10.314702763735975,10.314702763735975,0.19062035960864973,0,0,1990,0.0,100.0,,,100.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,1.0,4,0,5091.0,,100.0,12.47989529014906,10.657282884047461,10.657282884047461,10.657282884047461,0.039220713153281295,0,0,1920,0.0,100.0,11.978823529411764,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,1.0,4,0,5300.0,1460.0,73.0,13.974679695669005,10.044683249202905,10.044683249202905,9.57838048699361,0.29266961396282,0,0,1900,0.0,62.73011462313303,23.01146231330323,6.33900659951372,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,1.0,3,4914,2900.0,,72.0,15.835269701764004,10.730968928388284,10.617343812185764,10.665484260976488,2.033397603178429,1,0,1900,10.740983606557377,93.66120218579235,6.33879781420765,,89.25901639344262,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,1.0,2,0,,,26.0,14.372428567308093,10.064798252418377,10.064798252418377,10.064798252418377,0.9042181506398859,1,0,1960,0.0,100.0,,,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
